time_s,voltage_v
0.000000000000e+00,0.000000000000e+00
3.328479109520e-03,0.000000000000e+00
3.328489109520e-03,1.800000000000e+00
3.328579109520e-03,1.800000000000e+00
3.328589109520e-03,0.000000000000e+00
5.027377871119e-03,0.000000000000e+00
5.027387871119e-03,1.800000000000e+00
5.027477871119e-03,1.800000000000e+00
5.027487871119e-03,0.000000000000e+00
5.112566417262e-03,0.000000000000e+00
5.112576417262e-03,1.800000000000e+00
5.112666417262e-03,1.800000000000e+00
5.112676417262e-03,0.000000000000e+00
5.320099830665e-03,0.000000000000e+00
5.320109830665e-03,1.800000000000e+00
5.320199830665e-03,1.800000000000e+00
5.320209830665e-03,0.000000000000e+00
5.805009554456e-03,0.000000000000e+00
5.805019554456e-03,1.800000000000e+00
5.805109554456e-03,1.800000000000e+00
5.805119554456e-03,0.000000000000e+00
5.898163458903e-03,0.000000000000e+00
5.898173458903e-03,1.800000000000e+00
5.898263458903e-03,1.800000000000e+00
5.898273458903e-03,0.000000000000e+00
6.295397064132e-03,0.000000000000e+00
6.295407064132e-03,1.800000000000e+00
6.295497064132e-03,1.800000000000e+00
6.295507064132e-03,0.000000000000e+00
9.218817126461e-03,0.000000000000e+00
9.218827126461e-03,1.800000000000e+00
9.218917126461e-03,1.800000000000e+00
9.218927126461e-03,0.000000000000e+00
1.033778849163e-02,0.000000000000e+00
1.033779849163e-02,1.800000000000e+00
1.033788849163e-02,1.800000000000e+00
1.033789849163e-02,0.000000000000e+00
1.283552758184e-02,0.000000000000e+00
1.283553758184e-02,1.800000000000e+00
1.283562758184e-02,1.800000000000e+00
1.283563758184e-02,0.000000000000e+00
1.460663443620e-02,0.000000000000e+00
1.460664443620e-02,1.800000000000e+00
1.460673443620e-02,1.800000000000e+00
1.460674443620e-02,0.000000000000e+00
1.490850368156e-02,0.000000000000e+00
1.490851368156e-02,1.800000000000e+00
1.490860368156e-02,1.800000000000e+00
1.490861368156e-02,0.000000000000e+00
1.550358671570e-02,0.000000000000e+00
1.550359671570e-02,1.800000000000e+00
1.550368671570e-02,1.800000000000e+00
1.550369671570e-02,0.000000000000e+00
1.640075512490e-02,0.000000000000e+00
1.640076512490e-02,1.800000000000e+00
1.640085512490e-02,1.800000000000e+00
1.640086512490e-02,0.000000000000e+00
2.052384679237e-02,0.000000000000e+00
2.052385679237e-02,1.800000000000e+00
2.052394679237e-02,1.800000000000e+00
2.052395679237e-02,0.000000000000e+00
2.210656740386e-02,0.000000000000e+00
2.210657740386e-02,1.800000000000e+00
2.210666740386e-02,1.800000000000e+00
2.210667740386e-02,0.000000000000e+00
2.350368055649e-02,0.000000000000e+00
2.350369055649e-02,1.800000000000e+00
2.350378055649e-02,1.800000000000e+00
2.350379055649e-02,0.000000000000e+00
2.492810275693e-02,0.000000000000e+00
2.492811275693e-02,1.800000000000e+00
2.492820275693e-02,1.800000000000e+00
2.492821275693e-02,0.000000000000e+00
2.718397597112e-02,0.000000000000e+00
2.718398597112e-02,1.800000000000e+00
2.718407597112e-02,1.800000000000e+00
2.718408597112e-02,0.000000000000e+00
2.810323088188e-02,0.000000000000e+00
2.810324088188e-02,1.800000000000e+00
2.810333088188e-02,1.800000000000e+00
2.810334088188e-02,0.000000000000e+00
2.852319281206e-02,0.000000000000e+00
2.852320281206e-02,1.800000000000e+00
2.852329281206e-02,1.800000000000e+00
2.852330281206e-02,0.000000000000e+00
2.934727633097e-02,0.000000000000e+00
2.934728633097e-02,1.800000000000e+00
2.934737633097e-02,1.800000000000e+00
2.934738633097e-02,0.000000000000e+00
3.116290455788e-02,0.000000000000e+00
3.116291455788e-02,1.800000000000e+00
3.116300455788e-02,1.800000000000e+00
3.116301455788e-02,0.000000000000e+00
3.307277354022e-02,0.000000000000e+00
3.307278354022e-02,1.800000000000e+00
3.307287354022e-02,1.800000000000e+00
3.307288354022e-02,0.000000000000e+00
3.410929011518e-02,0.000000000000e+00
3.410930011518e-02,1.800000000000e+00
3.410939011518e-02,1.800000000000e+00
3.410940011518e-02,0.000000000000e+00
3.509877043322e-02,0.000000000000e+00
3.509878043322e-02,1.800000000000e+00
3.509887043322e-02,1.800000000000e+00
3.509888043322e-02,0.000000000000e+00
3.841760705519e-02,0.000000000000e+00
3.841761705519e-02,1.800000000000e+00
3.841770705519e-02,1.800000000000e+00
3.841771705519e-02,0.000000000000e+00
4.019942693840e-02,0.000000000000e+00
4.019943693840e-02,1.800000000000e+00
4.019952693840e-02,1.800000000000e+00
4.019953693840e-02,0.000000000000e+00
4.242906493865e-02,0.000000000000e+00
4.242907493865e-02,1.800000000000e+00
4.242916493865e-02,1.800000000000e+00
4.242917493865e-02,0.000000000000e+00
4.325768323522e-02,0.000000000000e+00
4.325769323522e-02,1.800000000000e+00
4.325778323522e-02,1.800000000000e+00
4.325779323522e-02,0.000000000000e+00
4.470879468575e-02,0.000000000000e+00
4.470880468575e-02,1.800000000000e+00
4.470889468575e-02,1.800000000000e+00
4.470890468575e-02,0.000000000000e+00
4.484375285863e-02,0.000000000000e+00
4.484376285863e-02,1.800000000000e+00
4.484385285863e-02,1.800000000000e+00
4.484386285863e-02,0.000000000000e+00
4.644090457222e-02,0.000000000000e+00
4.644091457222e-02,1.800000000000e+00
4.644100457222e-02,1.800000000000e+00
4.644101457222e-02,0.000000000000e+00
4.834553165455e-02,0.000000000000e+00
4.834554165455e-02,1.800000000000e+00
4.834563165455e-02,1.800000000000e+00
4.834564165455e-02,0.000000000000e+00
5.153441330003e-02,0.000000000000e+00
5.153442330003e-02,1.800000000000e+00
5.153451330003e-02,1.800000000000e+00
5.153452330003e-02,0.000000000000e+00
5.243794738234e-02,0.000000000000e+00
5.243795738234e-02,1.800000000000e+00
5.243804738234e-02,1.800000000000e+00
5.243805738234e-02,0.000000000000e+00
5.491262527448e-02,0.000000000000e+00
5.491263527448e-02,1.800000000000e+00
5.491272527448e-02,1.800000000000e+00
5.491273527448e-02,0.000000000000e+00
5.537479372054e-02,0.000000000000e+00
5.537480372054e-02,1.800000000000e+00
5.537489372054e-02,1.800000000000e+00
5.537490372054e-02,0.000000000000e+00
5.614981135000e-02,0.000000000000e+00
5.614982135000e-02,1.800000000000e+00
5.614991135000e-02,1.800000000000e+00
5.614992135000e-02,0.000000000000e+00
5.688179279632e-02,0.000000000000e+00
5.688180279632e-02,1.800000000000e+00
5.688189279632e-02,1.800000000000e+00
5.688190279632e-02,0.000000000000e+00
5.875739700163e-02,0.000000000000e+00
5.875740700163e-02,1.800000000000e+00
5.875749700163e-02,1.800000000000e+00
5.875750700163e-02,0.000000000000e+00
6.028080673703e-02,0.000000000000e+00
6.028081673703e-02,1.800000000000e+00
6.028090673703e-02,1.800000000000e+00
6.028091673703e-02,0.000000000000e+00
6.085689106130e-02,0.000000000000e+00
6.085690106130e-02,1.800000000000e+00
6.085699106130e-02,1.800000000000e+00
6.085700106130e-02,0.000000000000e+00
6.119903693778e-02,0.000000000000e+00
6.119904693778e-02,1.800000000000e+00
6.119913693778e-02,1.800000000000e+00
6.119914693778e-02,0.000000000000e+00
6.266665042786e-02,0.000000000000e+00
6.266666042786e-02,1.800000000000e+00
6.266675042786e-02,1.800000000000e+00
6.266676042786e-02,0.000000000000e+00
6.709940943613e-02,0.000000000000e+00
6.709941943613e-02,1.800000000000e+00
6.709950943613e-02,1.800000000000e+00
6.709951943613e-02,0.000000000000e+00
6.806673269705e-02,0.000000000000e+00
6.806674269705e-02,1.800000000000e+00
6.806683269705e-02,1.800000000000e+00
6.806684269705e-02,0.000000000000e+00
6.907813247135e-02,0.000000000000e+00
6.907814247135e-02,1.800000000000e+00
6.907823247135e-02,1.800000000000e+00
6.907824247135e-02,0.000000000000e+00
7.144296399460e-02,0.000000000000e+00
7.144297399460e-02,1.800000000000e+00
7.144306399460e-02,1.800000000000e+00
7.144307399460e-02,0.000000000000e+00
7.170026979812e-02,0.000000000000e+00
7.170027979812e-02,1.800000000000e+00
7.170036979812e-02,1.800000000000e+00
7.170037979812e-02,0.000000000000e+00
7.185706061070e-02,0.000000000000e+00
7.185707061070e-02,1.800000000000e+00
7.185716061070e-02,1.800000000000e+00
7.185717061070e-02,0.000000000000e+00
7.214791773285e-02,0.000000000000e+00
7.214792773285e-02,1.800000000000e+00
7.214801773285e-02,1.800000000000e+00
7.214802773285e-02,0.000000000000e+00
7.630199038879e-02,0.000000000000e+00
7.630200038879e-02,1.800000000000e+00
7.630209038879e-02,1.800000000000e+00
7.630210038879e-02,0.000000000000e+00
7.782840873291e-02,0.000000000000e+00
7.782841873291e-02,1.800000000000e+00
7.782850873291e-02,1.800000000000e+00
7.782851873291e-02,0.000000000000e+00
7.849654502170e-02,0.000000000000e+00
7.849655502170e-02,1.800000000000e+00
7.849664502170e-02,1.800000000000e+00
7.849665502170e-02,0.000000000000e+00
8.203780464297e-02,0.000000000000e+00
