time_s,voltage_v
0.000000000000e+00,0.000000000000e+00
4.303964400946e-04,0.000000000000e+00
4.304064400946e-04,1.800000000000e+00
4.304964400946e-04,1.800000000000e+00
4.305064400946e-04,0.000000000000e+00
4.044737917865e-03,0.000000000000e+00
4.044747917865e-03,1.800000000000e+00
4.044837917865e-03,1.800000000000e+00
4.044847917865e-03,0.000000000000e+00
8.917481811455e-03,0.000000000000e+00
8.917491811455e-03,1.800000000000e+00
8.917581811455e-03,1.800000000000e+00
8.917591811455e-03,0.000000000000e+00
9.363455003693e-03,0.000000000000e+00
9.363465003693e-03,1.800000000000e+00
9.363555003693e-03,1.800000000000e+00
9.363565003693e-03,0.000000000000e+00
1.223225894586e-02,0.000000000000e+00
1.223226894586e-02,1.800000000000e+00
1.223235894586e-02,1.800000000000e+00
1.223236894586e-02,0.000000000000e+00
1.223264397248e-02,0.000000000000e+00
1.223265397248e-02,1.800000000000e+00
1.223274397248e-02,1.800000000000e+00
1.223275397248e-02,0.000000000000e+00
1.240323148979e-02,0.000000000000e+00
1.240324148979e-02,1.800000000000e+00
1.240333148979e-02,1.800000000000e+00
1.240334148979e-02,0.000000000000e+00
2.062617182070e-02,0.000000000000e+00
2.062618182070e-02,1.800000000000e+00
2.062627182070e-02,1.800000000000e+00
2.062628182070e-02,0.000000000000e+00
2.403799370910e-02,0.000000000000e+00
2.403800370910e-02,1.800000000000e+00
2.403809370910e-02,1.800000000000e+00
2.403810370910e-02,0.000000000000e+00
2.565728646209e-02,0.000000000000e+00
2.565729646209e-02,1.800000000000e+00
2.565738646209e-02,1.800000000000e+00
2.565739646209e-02,0.000000000000e+00
3.687630785905e-02,0.000000000000e+00
3.687631785905e-02,1.800000000000e+00
3.687640785905e-02,1.800000000000e+00
3.687641785905e-02,0.000000000000e+00
3.842006531195e-02,0.000000000000e+00
3.842007531195e-02,1.800000000000e+00
3.842016531195e-02,1.800000000000e+00
3.842017531195e-02,0.000000000000e+00
3.916409929661e-02,0.000000000000e+00
3.916410929661e-02,1.800000000000e+00
3.916419929661e-02,1.800000000000e+00
3.916420929661e-02,0.000000000000e+00
4.001980190477e-02,0.000000000000e+00
4.001981190477e-02,1.800000000000e+00
4.001990190477e-02,1.800000000000e+00
4.001991190477e-02,0.000000000000e+00
4.143996159968e-02,0.000000000000e+00
4.143997159968e-02,1.800000000000e+00
4.144006159968e-02,1.800000000000e+00
4.144007159968e-02,0.000000000000e+00
4.736991472551e-02,0.000000000000e+00
4.736992472551e-02,1.800000000000e+00
4.737001472551e-02,1.800000000000e+00
4.737002472551e-02,0.000000000000e+00
4.797341158470e-02,0.000000000000e+00
4.797342158470e-02,1.800000000000e+00
4.797351158470e-02,1.800000000000e+00
4.797352158470e-02,0.000000000000e+00
5.001076594638e-02,0.000000000000e+00
5.001077594638e-02,1.800000000000e+00
5.001086594638e-02,1.800000000000e+00
5.001087594638e-02,0.000000000000e+00
5.068709456710e-02,0.000000000000e+00
5.068710456710e-02,1.800000000000e+00
5.068719456710e-02,1.800000000000e+00
5.068720456710e-02,0.000000000000e+00
5.466920583602e-02,0.000000000000e+00
5.466921583602e-02,1.800000000000e+00
5.466930583602e-02,1.800000000000e+00
5.466931583602e-02,0.000000000000e+00
5.467147053461e-02,0.000000000000e+00
5.467148053461e-02,1.800000000000e+00
5.467157053461e-02,1.800000000000e+00
5.467158053461e-02,0.000000000000e+00
6.058900924052e-02,0.000000000000e+00
6.058901924052e-02,1.800000000000e+00
6.058910924052e-02,1.800000000000e+00
6.058911924052e-02,0.000000000000e+00
