time_s,voltage_v
0.000000000000e+00,0.000000000000e+00
5.035930432110e-03,0.000000000000e+00
5.035940432110e-03,1.800000000000e+00
5.045930432110e-03,1.800000000000e+00
5.045940432110e-03,0.000000000000e+00
9.886483139624e-03,0.000000000000e+00
9.886493139624e-03,1.800000000000e+00
9.896483139624e-03,1.800000000000e+00
9.896493139624e-03,0.000000000000e+00
1.806483523360e-02,0.000000000000e+00
1.806484523360e-02,1.800000000000e+00
1.807483523360e-02,1.800000000000e+00
1.807484523360e-02,0.000000000000e+00
1.847475640740e-02,0.000000000000e+00
1.847476640740e-02,1.800000000000e+00
1.848475640740e-02,1.800000000000e+00
1.848476640740e-02,0.000000000000e+00
1.849302950572e-02,0.000000000000e+00
1.849303950572e-02,1.800000000000e+00
1.850302950572e-02,1.800000000000e+00
1.850303950572e-02,0.000000000000e+00
1.958219174707e-02,0.000000000000e+00
1.958220174707e-02,1.800000000000e+00
1.959219174707e-02,1.800000000000e+00
1.959220174707e-02,0.000000000000e+00
1.969385550777e-02,0.000000000000e+00
1.969386550777e-02,1.800000000000e+00
1.970385550777e-02,1.800000000000e+00
1.970386550777e-02,0.000000000000e+00
2.691201423511e-02,0.000000000000e+00
2.691202423511e-02,1.800000000000e+00
2.692201423511e-02,1.800000000000e+00
2.692202423511e-02,0.000000000000e+00
3.000635757219e-02,0.000000000000e+00
3.000636757219e-02,1.800000000000e+00
3.001635757219e-02,1.800000000000e+00
3.001636757219e-02,0.000000000000e+00
3.788182844830e-02,0.000000000000e+00
3.788183844830e-02,1.800000000000e+00
3.789182844830e-02,1.800000000000e+00
3.789183844830e-02,0.000000000000e+00
4.485921209175e-02,0.000000000000e+00
4.485922209175e-02,1.800000000000e+00
4.486921209175e-02,1.800000000000e+00
4.486922209175e-02,0.000000000000e+00
4.530147250658e-02,0.000000000000e+00
4.530148250658e-02,1.800000000000e+00
4.531147250658e-02,1.800000000000e+00
4.531148250658e-02,0.000000000000e+00
4.882055546800e-02,0.000000000000e+00
4.882056546800e-02,1.800000000000e+00
4.883055546800e-02,1.800000000000e+00
4.883056546800e-02,0.000000000000e+00
5.131184844661e-02,0.000000000000e+00
5.131185844661e-02,1.800000000000e+00
5.132184844661e-02,1.800000000000e+00
5.132185844661e-02,0.000000000000e+00
5.311654446768e-02,0.000000000000e+00
5.311655446768e-02,1.800000000000e+00
5.312654446768e-02,1.800000000000e+00
5.312655446768e-02,0.000000000000e+00
5.617372207646e-02,0.000000000000e+00
5.617373207646e-02,1.800000000000e+00
5.618372207646e-02,1.800000000000e+00
5.618373207646e-02,0.000000000000e+00
6.426164456533e-02,0.000000000000e+00
6.426165456533e-02,1.800000000000e+00
6.427164456533e-02,1.800000000000e+00
6.427165456533e-02,0.000000000000e+00
7.165530431453e-02,0.000000000000e+00
7.165531431453e-02,1.800000000000e+00
7.166530431453e-02,1.800000000000e+00
7.166531431453e-02,0.000000000000e+00
7.256795141341e-02,0.000000000000e+00
7.256796141341e-02,1.800000000000e+00
7.257795141341e-02,1.800000000000e+00
7.257796141341e-02,0.000000000000e+00
7.776090011134e-02,0.000000000000e+00
7.776091011134e-02,1.800000000000e+00
7.777090011134e-02,1.800000000000e+00
7.777091011134e-02,0.000000000000e+00
8.285764601633e-02,0.000000000000e+00
8.285765601633e-02,1.800000000000e+00
8.286764601633e-02,1.800000000000e+00
8.286765601633e-02,0.000000000000e+00
8.335312859785e-02,0.000000000000e+00
8.335313859785e-02,1.800000000000e+00
8.336312859785e-02,1.800000000000e+00
8.336313859785e-02,0.000000000000e+00
8.919198330725e-02,0.000000000000e+00
8.919199330725e-02,1.800000000000e+00
8.920198330725e-02,1.800000000000e+00
8.920199330725e-02,0.000000000000e+00
8.943314982663e-02,0.000000000000e+00
8.943315982663e-02,1.800000000000e+00
8.944314982663e-02,1.800000000000e+00
8.944315982663e-02,0.000000000000e+00
9.161112984543e-02,0.000000000000e+00
9.161113984543e-02,1.800000000000e+00
9.162112984543e-02,1.800000000000e+00
9.162113984543e-02,0.000000000000e+00
