# requested_mean_frequency_hz,87
# realised_mean_frequency_hz,87
# spike_count,87
# total_time_s,1
# pulse_height_v,1.8
# pulse_width_s,0.0001
time_s,voltage_v
0.000000000000e+00,0.000000000000e+00
7.966859283472e-03,0.000000000000e+00
7.966869283472e-03,1.800000000000e+00
8.066859283472e-03,1.800000000000e+00
8.066869283472e-03,0.000000000000e+00
1.679828575410e-02,0.000000000000e+00
1.679829575410e-02,1.800000000000e+00
1.689828575410e-02,1.800000000000e+00
1.689829575410e-02,0.000000000000e+00
1.691493216497e-02,0.000000000000e+00
1.691494216497e-02,1.800000000000e+00
1.701493216497e-02,1.800000000000e+00
1.701494216497e-02,0.000000000000e+00
3.592576313929e-02,0.000000000000e+00
3.592577313929e-02,1.800000000000e+00
3.602576313929e-02,1.800000000000e+00
3.602577313929e-02,0.000000000000e+00
4.079731704955e-02,0.000000000000e+00
4.079732704955e-02,1.800000000000e+00
4.089731704955e-02,1.800000000000e+00
4.089732704955e-02,0.000000000000e+00
4.212638731827e-02,0.000000000000e+00
4.212639731827e-02,1.800000000000e+00
4.222638731827e-02,1.800000000000e+00
4.222639731827e-02,0.000000000000e+00
4.421543003869e-02,0.000000000000e+00
4.421544003869e-02,1.800000000000e+00
4.431543003869e-02,1.800000000000e+00
4.431544003869e-02,0.000000000000e+00
5.196770688215e-02,0.000000000000e+00
5.196771688215e-02,1.800000000000e+00
5.206770688215e-02,1.800000000000e+00
5.206771688215e-02,0.000000000000e+00
6.083939427012e-02,0.000000000000e+00
6.083940427012e-02,1.800000000000e+00
6.093939427012e-02,1.800000000000e+00
6.093940427012e-02,0.000000000000e+00
6.431846866587e-02,0.000000000000e+00
6.431847866587e-02,1.800000000000e+00
6.441846866587e-02,1.800000000000e+00
6.441847866587e-02,0.000000000000e+00
7.267095089647e-02,0.000000000000e+00
7.267096089647e-02,1.800000000000e+00
7.277095089647e-02,1.800000000000e+00
7.277096089647e-02,0.000000000000e+00
1.113102157111e-01,0.000000000000e+00
1.113102257111e-01,1.800000000000e+00
1.114102157111e-01,1.800000000000e+00
1.114102257111e-01,0.000000000000e+00
1.187203896070e-01,0.000000000000e+00
1.187203996070e-01,1.800000000000e+00
1.188203896070e-01,1.800000000000e+00
1.188203996070e-01,0.000000000000e+00
1.221849578735e-01,0.000000000000e+00
1.221849678735e-01,1.800000000000e+00
1.222849578735e-01,1.800000000000e+00
1.222849678735e-01,0.000000000000e+00
1.379750109976e-01,0.000000000000e+00
1.379750209976e-01,1.800000000000e+00
1.380750109976e-01,1.800000000000e+00
1.380750209976e-01,0.000000000000e+00
1.422838196302e-01,0.000000000000e+00
1.422838296302e-01,1.800000000000e+00
1.423838196302e-01,1.800000000000e+00
1.423838296302e-01,0.000000000000e+00
1.466565046857e-01,0.000000000000e+00
1.466565146857e-01,1.800000000000e+00
1.467565046857e-01,1.800000000000e+00
1.467565146857e-01,0.000000000000e+00
1.661631097162e-01,0.000000000000e+00
1.661631197162e-01,1.800000000000e+00
1.662631097162e-01,1.800000000000e+00
1.662631197162e-01,0.000000000000e+00
1.683076149062e-01,0.000000000000e+00
1.683076249062e-01,1.800000000000e+00
1.684076149062e-01,1.800000000000e+00
1.684076249062e-01,0.000000000000e+00
1.739883460966e-01,0.000000000000e+00
1.739883560966e-01,1.800000000000e+00
1.740883460966e-01,1.800000000000e+00
1.740883560966e-01,0.000000000000e+00
1.756597747257e-01,0.000000000000e+00
1.756597847257e-01,1.800000000000e+00
1.757597747257e-01,1.800000000000e+00
1.757597847257e-01,0.000000000000e+00
1.765230720099e-01,0.000000000000e+00
1.765230820099e-01,1.800000000000e+00
1.766230720099e-01,1.800000000000e+00
1.766230820099e-01,0.000000000000e+00
