time_s,voltage_v
0.000000000000e+00,0.000000000000e+00
1.630286402500e-03,0.000000000000e+00
1.630296402500e-03,1.800000000000e+00
1.630386402500e-03,1.800000000000e+00
1.630396402500e-03,0.000000000000e+00
1.658765806699e-03,0.000000000000e+00
1.658775806699e-03,1.800000000000e+00
1.658865806699e-03,1.800000000000e+00
1.658875806699e-03,0.000000000000e+00
2.581480705238e-03,0.000000000000e+00
2.581490705238e-03,1.800000000000e+00
2.581580705238e-03,1.800000000000e+00
2.581590705238e-03,0.000000000000e+00
7.036589708635e-03,0.000000000000e+00
7.036599708635e-03,1.800000000000e+00
7.036689708635e-03,1.800000000000e+00
7.036699708635e-03,0.000000000000e+00
9.430812527669e-03,0.000000000000e+00
9.430822527669e-03,1.800000000000e+00
9.430912527669e-03,1.800000000000e+00
9.430922527669e-03,0.000000000000e+00
9.867961001643e-03,0.000000000000e+00
9.867971001643e-03,1.800000000000e+00
9.868061001643e-03,1.800000000000e+00
9.868071001643e-03,0.000000000000e+00
1.000000000000e-02,0.000000000000e+00
