time_s,voltage_v
0.000000000000e+00,0.000000000000e+00
2.773710193191e-04,0.000000000000e+00
2.773810193191e-04,1.800000000000e+00
2.774710193191e-04,1.800000000000e+00
2.774810193191e-04,0.000000000000e+00
2.195984593238e-03,0.000000000000e+00
2.195994593238e-03,1.800000000000e+00
2.196084593238e-03,1.800000000000e+00
2.196094593238e-03,0.000000000000e+00
2.949444727463e-03,0.000000000000e+00
2.949454727463e-03,1.800000000000e+00
2.949544727463e-03,1.800000000000e+00
2.949554727463e-03,0.000000000000e+00
6.934007970314e-03,0.000000000000e+00
6.934017970314e-03,1.800000000000e+00
6.934107970314e-03,1.800000000000e+00
6.934117970314e-03,0.000000000000e+00
8.538211689235e-03,0.000000000000e+00
8.538221689235e-03,1.800000000000e+00
8.538311689235e-03,1.800000000000e+00
8.538321689235e-03,0.000000000000e+00
9.944338415451e-03,0.000000000000e+00
9.944348415451e-03,1.800000000000e+00
9.944438415451e-03,1.800000000000e+00
9.944448415451e-03,0.000000000000e+00
1.765766992938e-02,0.000000000000e+00
1.765767992938e-02,1.800000000000e+00
1.765776992938e-02,1.800000000000e+00
1.765777992938e-02,0.000000000000e+00
2.059367623406e-02,0.000000000000e+00
2.059368623406e-02,1.800000000000e+00
2.059377623406e-02,1.800000000000e+00
2.059378623406e-02,0.000000000000e+00
2.062173604356e-02,0.000000000000e+00
2.062174604356e-02,1.800000000000e+00
2.062183604356e-02,1.800000000000e+00
2.062184604356e-02,0.000000000000e+00
2.365317754496e-02,0.000000000000e+00
2.365318754496e-02,1.800000000000e+00
2.365327754496e-02,1.800000000000e+00
2.365328754496e-02,0.000000000000e+00
2.579460258302e-02,0.000000000000e+00
2.579461258302e-02,1.800000000000e+00
2.579470258302e-02,1.800000000000e+00
2.579471258302e-02,0.000000000000e+00
2.618157443769e-02,0.000000000000e+00
2.618158443769e-02,1.800000000000e+00
2.618167443769e-02,1.800000000000e+00
2.618168443769e-02,0.000000000000e+00
2.880831514473e-02,0.000000000000e+00
2.880832514473e-02,1.800000000000e+00
2.880841514473e-02,1.800000000000e+00
2.880842514473e-02,0.000000000000e+00
3.493717865718e-02,0.000000000000e+00
3.493718865718e-02,1.800000000000e+00
3.493727865718e-02,1.800000000000e+00
3.493728865718e-02,0.000000000000e+00
3.542353524008e-02,0.000000000000e+00
3.542354524008e-02,1.800000000000e+00
3.542363524008e-02,1.800000000000e+00
3.542364524008e-02,0.000000000000e+00
4.053724234425e-02,0.000000000000e+00
4.053725234425e-02,1.800000000000e+00
