time_s,voltage_v
0.000000000000e+00,0.000000000000e+00
2.109182999012e-03,0.000000000000e+00
2.109192999012e-03,1.800000000000e+00
2.119182999012e-03,1.800000000000e+00
2.119192999012e-03,0.000000000000e+00
8.030228274458e-03,0.000000000000e+00
8.030238274458e-03,1.800000000000e+00
8.040228274458e-03,1.800000000000e+00
8.040238274458e-03,0.000000000000e+00
1.511558712182e-02,0.000000000000e+00
1.511559712182e-02,1.800000000000e+00
1.512558712182e-02,1.800000000000e+00
1.512559712182e-02,0.000000000000e+00
1.932240904177e-02,0.000000000000e+00
1.932241904177e-02,1.800000000000e+00
1.933240904177e-02,1.800000000000e+00
1.933241904177e-02,0.000000000000e+00
2.144691687552e-02,0.000000000000e+00
2.144692687552e-02,1.800000000000e+00
2.145691687552e-02,1.800000000000e+00
2.145692687552e-02,0.000000000000e+00
2.170909575717e-02,0.000000000000e+00
2.170910575717e-02,1.800000000000e+00
2.171909575717e-02,1.800000000000e+00
2.171910575717e-02,0.000000000000e+00
2.455823655023e-02,0.000000000000e+00
2.455824655023e-02,1.800000000000e+00
2.456823655023e-02,1.800000000000e+00
2.456824655023e-02,0.000000000000e+00
2.492755982273e-02,0.000000000000e+00
2.492756982273e-02,1.800000000000e+00
2.493755982273e-02,1.800000000000e+00
2.493756982273e-02,0.000000000000e+00
2.599641408803e-02,0.000000000000e+00
2.599642408803e-02,1.800000000000e+00
2.600641408803e-02,1.800000000000e+00
2.600642408803e-02,0.000000000000e+00
2.666654262409e-02,0.000000000000e+00
2.666655262409e-02,1.800000000000e+00
2.667654262409e-02,1.800000000000e+00
2.667655262409e-02,0.000000000000e+00
2.733613286817e-02,0.000000000000e+00
2.733614286817e-02,1.800000000000e+00
2.734613286817e-02,1.800000000000e+00
2.734614286817e-02,0.000000000000e+00
2.834423239741e-02,0.000000000000e+00
2.834424239741e-02,1.800000000000e+00
2.835423239741e-02,1.800000000000e+00
2.835424239741e-02,0.000000000000e+00
3.203767599666e-02,0.000000000000e+00
3.203768599666e-02,1.800000000000e+00
3.204767599666e-02,1.800000000000e+00
3.204768599666e-02,0.000000000000e+00
3.211800910212e-02,0.000000000000e+00
3.211801910212e-02,1.800000000000e+00
3.212800910212e-02,1.800000000000e+00
3.212801910212e-02,0.000000000000e+00
3.582808637935e-02,0.000000000000e+00
3.582809637935e-02,1.800000000000e+00
3.583808637935e-02,1.800000000000e+00
3.583809637935e-02,0.000000000000e+00
3.686892278904e-02,0.000000000000e+00
3.686893278904e-02,1.800000000000e+00
3.687892278904e-02,1.800000000000e+00
3.687893278904e-02,0.000000000000e+00
3.933738621279e-02,0.000000000000e+00
3.933739621279e-02,1.800000000000e+00
3.934738621279e-02,1.800000000000e+00
3.934739621279e-02,0.000000000000e+00
4.179060513637e-02,0.000000000000e+00
4.179061513637e-02,1.800000000000e+00
4.180060513637e-02,1.800000000000e+00
4.180061513637e-02,0.000000000000e+00
4.382920613583e-02,0.000000000000e+00
4.382921613583e-02,1.800000000000e+00
4.383920613583e-02,1.800000000000e+00
4.383921613583e-02,0.000000000000e+00
4.512610531767e-02,0.000000000000e+00
4.512611531767e-02,1.800000000000e+00
4.513610531767e-02,1.800000000000e+00
4.513611531767e-02,0.000000000000e+00
4.518039536508e-02,0.000000000000e+00
4.518040536508e-02,1.800000000000e+00
4.519039536508e-02,1.800000000000e+00
4.519040536508e-02,0.000000000000e+00
5.153329088024e-02,0.000000000000e+00
5.153330088024e-02,1.800000000000e+00
5.154329088024e-02,1.800000000000e+00
5.154330088024e-02,0.000000000000e+00
5.364087744740e-02,0.000000000000e+00
5.364088744740e-02,1.800000000000e+00
5.365087744740e-02,1.800000000000e+00
5.365088744740e-02,0.000000000000e+00
5.434334821536e-02,0.000000000000e+00
5.434335821536e-02,1.800000000000e+00
5.435334821536e-02,1.800000000000e+00
5.435335821536e-02,0.000000000000e+00
5.467921523766e-02,0.000000000000e+00
5.467922523766e-02,1.800000000000e+00
5.468921523766e-02,1.800000000000e+00
5.468922523766e-02,0.000000000000e+00
5.537358765724e-02,0.000000000000e+00
