time_s,voltage_v
0.000000000000e+00,0.000000000000e+00
1.203821742685e-03,0.000000000000e+00
1.203831742685e-03,1.800000000000e+00
1.213821742685e-03,1.800000000000e+00
1.213831742685e-03,0.000000000000e+00
4.272399862857e-03,0.000000000000e+00
4.272409862857e-03,1.800000000000e+00
4.282399862857e-03,1.800000000000e+00
4.282409862857e-03,0.000000000000e+00
2.654155395818e-02,0.000000000000e+00
2.654156395818e-02,1.800000000000e+00
2.655155395818e-02,1.800000000000e+00
2.655156395818e-02,0.000000000000e+00
2.786531610432e-02,0.000000000000e+00
2.786532610432e-02,1.800000000000e+00
2.787531610432e-02,1.800000000000e+00
2.787532610432e-02,0.000000000000e+00
3.024098661123e-02,0.000000000000e+00
3.024099661123e-02,1.800000000000e+00
3.025098661123e-02,1.800000000000e+00
3.025099661123e-02,0.000000000000e+00
3.578134178827e-02,0.000000000000e+00
3.578135178827e-02,1.800000000000e+00
3.579134178827e-02,1.800000000000e+00
3.579135178827e-02,0.000000000000e+00
3.825960310435e-02,0.000000000000e+00
3.825961310435e-02,1.800000000000e+00
3.826960310435e-02,1.800000000000e+00
3.826961310435e-02,0.000000000000e+00
4.389610645651e-02,0.000000000000e+00
4.389611645651e-02,1.800000000000e+00
4.390610645651e-02,1.800000000000e+00
4.390611645651e-02,0.000000000000e+00
4.632228462886e-02,0.000000000000e+00
4.632229462886e-02,1.800000000000e+00
4.633228462886e-02,1.800000000000e+00
4.633229462886e-02,0.000000000000e+00
4.710285275508e-02,0.000000000000e+00
4.710286275508e-02,1.800000000000e+00
4.711285275508e-02,1.800000000000e+00
4.711286275508e-02,0.000000000000e+00
4.912982477962e-02,0.000000000000e+00
4.912983477962e-02,1.800000000000e+00
4.913982477962e-02,1.800000000000e+00
4.913983477962e-02,0.000000000000e+00
5.438427496189e-02,0.000000000000e+00
5.438428496189e-02,1.800000000000e+00
5.439427496189e-02,1.800000000000e+00
5.439428496189e-02,0.000000000000e+00
5.570016919356e-02,0.000000000000e+00
5.570017919356e-02,1.800000000000e+00
5.571016919356e-02,1.800000000000e+00
5.571017919356e-02,0.000000000000e+00
5.937980110380e-02,0.000000000000e+00
5.937981110380e-02,1.800000000000e+00
5.938980110380e-02,1.800000000000e+00
5.938981110380e-02,0.000000000000e+00
6.005754867292e-02,0.000000000000e+00
6.005755867292e-02,1.800000000000e+00
6.006754867292e-02,1.800000000000e+00
6.006755867292e-02,0.000000000000e+00
6.364270990040e-02,0.000000000000e+00
6.364271990040e-02,1.800000000000e+00
6.365270990040e-02,1.800000000000e+00
6.365271990040e-02,0.000000000000e+00
6.466303118111e-02,0.000000000000e+00
6.466304118111e-02,1.800000000000e+00
6.467303118111e-02,1.800000000000e+00
6.467304118111e-02,0.000000000000e+00
7.010519664815e-02,0.000000000000e+00
7.010520664815e-02,1.800000000000e+00
7.011519664815e-02,1.800000000000e+00
7.011520664815e-02,0.000000000000e+00
7.588938963235e-02,0.000000000000e+00
7.588939963235e-02,1.800000000000e+00
7.589938963235e-02,1.800000000000e+00
7.589939963235e-02,0.000000000000e+00
7.749804206850e-02,0.000000000000e+00
7.749805206850e-02,1.800000000000e+00
7.750804206850e-02,1.800000000000e+00
7.750805206850e-02,0.000000000000e+00
7.908904598787e-02,0.000000000000e+00
7.908905598787e-02,1.800000000000e+00
7.909904598787e-02,1.800000000000e+00
7.909905598787e-02,0.000000000000e+00
7.968673985023e-02,0.000000000000e+00
7.968674985023e-02,1.800000000000e+00
7.969673985023e-02,1.800000000000e+00
7.969674985023e-02,0.000000000000e+00
8.060977275345e-02,0.000000000000e+00
8.060978275345e-02,1.800000000000e+00
8.061977275345e-02,1.800000000000e+00
8.061978275345e-02,0.000000000000e+00
8.271278698094e-02,0.000000000000e+00
8.271279698094e-02,1.800000000000e+00
8.272278698094e-02,1.800000000000e+00
8.272279698094e-02,0.000000000000e+00
9.318489314759e-02,0.000000000000e+00
9.318490314759e-02,1.800000000000e+00
9.319489314759e-02,1.800000000000e+00
9.319490314759e-02,0.000000000000e+00
9.836310848786e-02,0.000000000000e+00
9.836311848786e-02,1.800000000000e+00
9.837310848786e-02,1.800000000000e+00
9.837311848786e-02,0.000000000000e+00
9.886547547961e-02,0.000000000000e+00
9.886548547961e-02,1.800000000000e+00
9.887547547961e-02,1.800000000000e+00
9.887548547961e-02,0.000000000000e+00
9.989817401366e-02,0.000000000000e+00
9.989818401366e-02,1.800000000000e+00
9.990817401366e-02,1.800000000000e+00
9.990818401366e-02,0.000000000000e+00
1.020186316411e-01,0.000000000000e+00
