time_s,voltage_v
0.000000000000e+00,0.000000000000e+00
5.034707404227e-03,0.000000000000e+00
5.034717404227e-03,1.800000000000e+00
5.034807404227e-03,1.800000000000e+00
5.034817404227e-03,0.000000000000e+00
6.166121240168e-03,0.000000000000e+00
6.166131240168e-03,1.800000000000e+00
6.166221240168e-03,1.800000000000e+00
6.166231240168e-03,0.000000000000e+00
7.095270383749e-03,0.000000000000e+00
7.095280383749e-03,1.800000000000e+00
7.095370383749e-03,1.800000000000e+00
7.095380383749e-03,0.000000000000e+00
7.575614161244e-03,0.000000000000e+00
7.575624161244e-03,1.800000000000e+00
7.575714161244e-03,1.800000000000e+00
7.575724161244e-03,0.000000000000e+00
9.334186060114e-03,0.000000000000e+00
9.334196060114e-03,1.800000000000e+00
9.334286060114e-03,1.800000000000e+00
9.334296060114e-03,0.000000000000e+00
9.799874004215e-03,0.000000000000e+00
9.799884004215e-03,1.800000000000e+00
9.799974004215e-03,1.800000000000e+00
9.799984004215e-03,0.000000000000e+00
1.000000000000e-02,0.000000000000e+00
