time_s,voltage_v
0.000000000000e+00,0.000000000000e+00
1.688476142386e-03,0.000000000000e+00
1.688486142386e-03,1.800000000000e+00
1.688576142386e-03,1.800000000000e+00
1.688586142386e-03,0.000000000000e+00
4.258277668440e-03,0.000000000000e+00
4.258287668440e-03,1.800000000000e+00
4.258377668440e-03,1.800000000000e+00
4.258387668440e-03,0.000000000000e+00
4.771535256877e-03,0.000000000000e+00
4.771545256877e-03,1.800000000000e+00
4.771635256877e-03,1.800000000000e+00
4.771645256877e-03,0.000000000000e+00
5.339719134173e-03,0.000000000000e+00
5.339729134173e-03,1.800000000000e+00
5.339819134173e-03,1.800000000000e+00
5.339829134173e-03,0.000000000000e+00
7.760047650718e-03,0.000000000000e+00
7.760057650718e-03,1.800000000000e+00
7.760147650718e-03,1.800000000000e+00
7.760157650718e-03,0.000000000000e+00
8.682614436759e-03,0.000000000000e+00
8.682624436759e-03,1.800000000000e+00
8.682714436759e-03,1.800000000000e+00
8.682724436759e-03,0.000000000000e+00
1.000000000000e-02,0.000000000000e+00
