time_s,voltage_v
0.000000000000e+00,0.000000000000e+00
5.987958727292e-05,1.800000000000e+00
6.087958727292e-05,0.000000000000e+00
6.101527935007e-05,1.800000000000e+00
6.201527935007e-05,0.000000000000e+00
2.548097298776e-04,1.800000000000e+00
2.558097298776e-04,0.000000000000e+00
2.942245926826e-04,1.800000000000e+00
2.952245926826e-04,0.000000000000e+00
3.452820931839e-04,1.800000000000e+00
3.462820931839e-04,0.000000000000e+00
3.691989223221e-04,1.800000000000e+00
3.701989223221e-04,0.000000000000e+00
4.619466519905e-04,1.800000000000e+00
4.629466519905e-04,0.000000000000e+00
4.815427322934e-04,1.800000000000e+00
4.825427322934e-04,0.000000000000e+00
4.962864986144e-04,1.800000000000e+00
4.972864986144e-04,0.000000000000e+00
5.593180074446e-04,1.800000000000e+00
5.603180074446e-04,0.000000000000e+00
6.510641831317e-04,1.800000000000e+00
6.520641831317e-04,0.000000000000e+00
6.723504636944e-04,1.800000000000e+00
6.733504636944e-04,0.000000000000e+00
7.618717309513e-04,1.800000000000e+00
7.628717309513e-04,0.000000000000e+00
8.105775181149e-04,1.800000000000e+00
8.115775181149e-04,0.000000000000e+00
1.162980779665e-03,1.800000000000e+00
1.163980779665e-03,0.000000000000e+00
1.173617866140e-03,1.800000000000e+00
1.174617866140e-03,0.000000000000e+00
1.600977316975e-03,1.800000000000e+00
1.601977316975e-03,0.000000000000e+00
1.660003028188e-03,1.800000000000e+00
1.661003028188e-03,0.000000000000e+00
1.737897367578e-03,1.800000000000e+00
1.738897367578e-03,0.000000000000e+00
1.755712959428e-03,1.800000000000e+00
1.756712959428e-03,0.000000000000e+00
1.896744479212e-03,1.800000000000e+00
1.897744479212e-03,0.000000000000e+00
1.920154001104e-03,1.800000000000e+00
1.921154001104e-03,0.000000000000e+00
1.966585392744e-03,1.800000000000e+00
1.967585392744e-03,0.000000000000e+00
1.969230088041e-03,1.800000000000e+00
1.970230088041e-03,0.000000000000e+00
2.015317317249e-03,1.800000000000e+00
2.016317317249e-03,0.000000000000e+00
2.395981273746e-03,1.800000000000e+00
2.396981273746e-03,0.000000000000e+00
2.824168071990e-03,1.800000000000e+00
2.825168071990e-03,0.000000000000e+00
2.975795899788e-03,1.800000000000e+00
2.976795899788e-03,0.000000000000e+00
3.289224153300e-03,1.800000000000e+00
3.290224153300e-03,0.000000000000e+00
3.516572826692e-03,1.800000000000e+00
3.517572826692e-03,0.000000000000e+00
3.680273951622e-03,1.800000000000e+00
3.681273951622e-03,0.000000000000e+00
3.702171554208e-03,1.800000000000e+00
3.703171554208e-03,0.000000000000e+00
3.713816521609e-03,1.800000000000e+00
3.714816521609e-03,0.000000000000e+00
3.773299249588e-03,1.800000000000e+00
3.774299249588e-03,0.000000000000e+00
4.014132471485e-03,1.800000000000e+00
4.015132471485e-03,0.000000000000e+00
4.110016231712e-03,1.800000000000e+00
4.111016231712e-03,0.000000000000e+00
4.258240006252e-03,1.800000000000e+00
4.259240006252e-03,0.000000000000e+00
4.287659406385e-03,1.800000000000e+00
4.288659406385e-03,0.000000000000e+00
4.370047446618e-03,1.800000000000e+00
4.371047446618e-03,0.000000000000e+00
4.507354208640e-03,1.800000000000e+00
4.508354208640e-03,0.000000000000e+00
4.700912084205e-03,1.800000000000e+00
4.701912084205e-03,0.000000000000e+00
4.883768811688e-03,1.800000000000e+00
4.884768811688e-03,0.000000000000e+00
4.913142902255e-03,1.800000000000e+00
4.914142902255e-03,0.000000000000e+00
5.142594581861e-03,1.800000000000e+00
5.143594581861e-03,0.000000000000e+00
5.169686983985e-03,1.800000000000e+00
5.170686983985e-03,0.000000000000e+00
5.349573592512e-03,1.800000000000e+00
5.350573592512e-03,0.000000000000e+00
5.439559447867e-03,1.800000000000e+00
5.440559447867e-03,0.000000000000e+00
5.462402122876e-03,1.800000000000e+00
5.463402122876e-03,0.000000000000e+00
5.561092150739e-03,1.800000000000e+00
5.562092150739e-03,0.000000000000e+00
5.642237477322e-03,1.800000000000e+00
5.643237477322e-03,0.000000000000e+00
5.996235842186e-03,1.800000000000e+00
5.997235842186e-03,0.000000000000e+00
6.000949913004e-03,1.800000000000e+00
6.001949913004e-03,0.000000000000e+00
6.020871256203e-03,1.800000000000e+00
6.021871256203e-03,0.000000000000e+00
6.475527558983e-03,1.800000000000e+00
6.476527558983e-03,0.000000000000e+00
6.673862181480e-03,1.800000000000e+00
6.674862181480e-03,0.000000000000e+00
6.691955462491e-03,1.800000000000e+00
6.692955462491e-03,0.000000000000e+00
6.720868067018e-03,1.800000000000e+00
6.721868067018e-03,0.000000000000e+00
6.806941092201e-03,1.800000000000e+00
6.807941092201e-03,0.000000000000e+00
6.825915045691e-03,1.800000000000e+00
6.826915045691e-03,0.000000000000e+00
6.869382635628e-03,1.800000000000e+00
6.870382635628e-03,0.000000000000e+00
6.875002296037e-03,1.800000000000e+00
6.876002296037e-03,0.000000000000e+00
7.013188398100e-03,1.800000000000e+00
7.014188398100e-03,0.000000000000e+00
7.022279575463e-03,1.800000000000e+00
7.023279575463e-03,0.000000000000e+00
7.602517777377e-03,1.800000000000e+00
7.603517777377e-03,0.000000000000e+00
7.883948567846e-03,1.800000000000e+00
7.884948567846e-03,0.000000000000e+00
8.056735950306e-03,1.800000000000e+00
8.057735950306e-03,0.000000000000e+00
8.221201667845e-03,1.800000000000e+00
8.222201667845e-03,0.000000000000e+00
8.272143226928e-03,1.800000000000e+00
8.273143226928e-03,0.000000000000e+00
8.398298696423e-03,1.800000000000e+00
8.399298696423e-03,0.000000000000e+00
8.557451476484e-03,1.800000000000e+00
8.558451476484e-03,0.000000000000e+00
8.630275963240e-03,1.800000000000e+00
8.631275963240e-03,0.000000000000e+00
8.637331420081e-03,1.800000000000e+00
8.638331420081e-03,0.000000000000e+00
8.746640026526e-03,1.800000000000e+00
8.747640026526e-03,0.000000000000e+00
8.790436735712e-03,1.800000000000e+00
8.791436735712e-03,0.000000000000e+00
8.895085286014e-03,1.800000000000e+00
8.896085286014e-03,0.000000000000e+00
8.955769350204e-03,1.800000000000e+00
8.956769350204e-03,0.000000000000e+00
9.294399777098e-03,1.800000000000e+00
9.295399777098e-03,0.000000000000e+00
9.319415200518e-03,1.800000000000e+00
9.320415200518e-03,0.000000000000e+00
9.482161419564e-03,1.800000000000e+00
9.483161419564e-03,0.000000000000e+00
9.615404802146e-03,1.800000000000e+00
9.616404802146e-03,0.000000000000e+00
9.705760306127e-03,1.800000000000e+00
9.706760306127e-03,0.000000000000e+00
9.715030518548e-03,1.800000000000e+00
9.716030518548e-03,0.000000000000e+00
9.735060043523e-03,1.800000000000e+00
9.736060043523e-03,0.000000000000e+00
1.011504106592e-02,1.800000000000e+00
1.011604106592e-02,0.000000000000e+00
1.014417435098e-02,1.800000000000e+00
1.014517435098e-02,0.000000000000e+00
1.016401659572e-02,1.800000000000e+00
1.016501659572e-02,0.000000000000e+00
1.020180467618e-02,1.800000000000e+00
1.020280467618e-02,0.000000000000e+00
1.028739229629e-02,1.800000000000e+00
1.028839229629e-02,0.000000000000e+00
1.036885495784e-02,1.800000000000e+00
1.036985495784e-02,0.000000000000e+00
1.044572588677e-02,1.800000000000e+00
1.044672588677e-02,0.000000000000e+00
1.046843573604e-02,1.800000000000e+00
1.046943573604e-02,0.000000000000e+00
1.057234916616e-02,1.800000000000e+00
1.057334916616e-02,0.000000000000e+00
1.075032499318e-02,1.800000000000e+00
1.075132499318e-02,0.000000000000e+00
1.076152340858e-02,1.800000000000e+00
1.076252340858e-02,0.000000000000e+00
1.083969399799e-02,1.800000000000e+00
1.084069399799e-02,0.000000000000e+00
1.089759494424e-02,1.800000000000e+00
1.089859494424e-02,0.000000000000e+00
1.107124034115e-02,1.800000000000e+00
1.107224034115e-02,0.000000000000e+00
1.141529592486e-02,1.800000000000e+00
1.141629592486e-02,0.000000000000e+00
1.147519424290e-02,1.800000000000e+00
1.147619424290e-02,0.000000000000e+00
1.150616600162e-02,1.800000000000e+00
1.150716600162e-02,0.000000000000e+00
1.174034620425e-02,1.800000000000e+00
1.174134620425e-02,0.000000000000e+00
1.174341893779e-02,1.800000000000e+00
1.174441893779e-02,0.000000000000e+00
1.178799372696e-02,1.800000000000e+00
1.178899372696e-02,0.000000000000e+00
1.184378875122e-02,1.800000000000e+00
1.184478875122e-02,0.000000000000e+00
1.186556600239e-02,1.800000000000e+00
1.186656600239e-02,0.000000000000e+00
