time_s,voltage_v
0.000000000000e+00,0.000000000000e+00
4.840680639498e-05,0.000000000000e+00
4.841680639498e-05,1.800000000000e+00
4.940680639498e-05,1.800000000000e+00
4.941680639498e-05,0.000000000000e+00
1.603216899921e-04,0.000000000000e+00
1.603316899921e-04,1.800000000000e+00
1.613216899921e-04,1.800000000000e+00
1.613316899921e-04,0.000000000000e+00
5.945675443307e-04,0.000000000000e+00
5.945775443307e-04,1.800000000000e+00
5.955675443307e-04,1.800000000000e+00
5.955775443307e-04,0.000000000000e+00
7.562560633848e-04,0.000000000000e+00
7.562660633848e-04,1.800000000000e+00
7.572560633848e-04,1.800000000000e+00
7.572660633848e-04,0.000000000000e+00
1.011661229102e-03,0.000000000000e+00
1.011671229102e-03,1.800000000000e+00
1.012661229102e-03,1.800000000000e+00
1.012671229102e-03,0.000000000000e+00
1.091947914360e-03,0.000000000000e+00
1.091957914360e-03,1.800000000000e+00
1.092947914360e-03,1.800000000000e+00
1.092957914360e-03,0.000000000000e+00
1.199981308011e-03,0.000000000000e+00
1.199991308011e-03,1.800000000000e+00
1.200981308011e-03,1.800000000000e+00
1.200991308011e-03,0.000000000000e+00
1.229581474746e-03,0.000000000000e+00
1.229591474746e-03,1.800000000000e+00
1.230581474746e-03,1.800000000000e+00
1.230591474746e-03,0.000000000000e+00
1.420185448061e-03,0.000000000000e+00
1.420195448061e-03,1.800000000000e+00
1.421185448061e-03,1.800000000000e+00
1.421195448061e-03,0.000000000000e+00
1.526412531710e-03,0.000000000000e+00
1.526422531710e-03,1.800000000000e+00
1.527412531710e-03,1.800000000000e+00
1.527422531710e-03,0.000000000000e+00
1.600331457516e-03,0.000000000000e+00
1.600341457516e-03,1.800000000000e+00
1.601331457516e-03,1.800000000000e+00
1.601341457516e-03,0.000000000000e+00
1.658882493638e-03,0.000000000000e+00
1.658892493638e-03,1.800000000000e+00
1.659882493638e-03,1.800000000000e+00
1.659892493638e-03,0.000000000000e+00
1.676109925358e-03,0.000000000000e+00
1.676119925358e-03,1.800000000000e+00
1.677109925358e-03,1.800000000000e+00
1.677119925358e-03,0.000000000000e+00
1.714940385026e-03,0.000000000000e+00
1.714950385026e-03,1.800000000000e+00
1.715940385026e-03,1.800000000000e+00
1.715950385026e-03,0.000000000000e+00
1.810905527519e-03,0.000000000000e+00
1.810915527519e-03,1.800000000000e+00
1.811905527519e-03,1.800000000000e+00
1.811915527519e-03,0.000000000000e+00
1.816602131275e-03,0.000000000000e+00
1.816612131275e-03,1.800000000000e+00
1.817602131275e-03,1.800000000000e+00
1.817612131275e-03,0.000000000000e+00
1.931921343227e-03,0.000000000000e+00
1.931931343227e-03,1.800000000000e+00
1.932921343227e-03,1.800000000000e+00
1.932931343227e-03,0.000000000000e+00
2.112767369606e-03,0.000000000000e+00
2.112777369606e-03,1.800000000000e+00
2.113767369606e-03,1.800000000000e+00
2.113777369606e-03,0.000000000000e+00
2.166010118865e-03,0.000000000000e+00
2.166020118865e-03,1.800000000000e+00
2.167010118865e-03,1.800000000000e+00
2.167020118865e-03,0.000000000000e+00
2.259692840110e-03,0.000000000000e+00
2.259702840110e-03,1.800000000000e+00
2.260692840110e-03,1.800000000000e+00
2.260702840110e-03,0.000000000000e+00
2.597385347918e-03,0.000000000000e+00
2.597395347918e-03,1.800000000000e+00
2.598385347918e-03,1.800000000000e+00
2.598395347918e-03,0.000000000000e+00
2.808214305955e-03,0.000000000000e+00
2.808224305955e-03,1.800000000000e+00
2.809214305955e-03,1.800000000000e+00
2.809224305955e-03,0.000000000000e+00
2.810905653377e-03,0.000000000000e+00
2.810915653377e-03,1.800000000000e+00
2.811905653377e-03,1.800000000000e+00
2.811915653377e-03,0.000000000000e+00
3.180653537109e-03,0.000000000000e+00
3.180663537109e-03,1.800000000000e+00
3.181653537109e-03,1.800000000000e+00
3.181663537109e-03,0.000000000000e+00
3.338730031959e-03,0.000000000000e+00
3.338740031959e-03,1.800000000000e+00
3.339730031959e-03,1.800000000000e+00
3.339740031959e-03,0.000000000000e+00
3.459554631835e-03,0.000000000000e+00
3.459564631835e-03,1.800000000000e+00
3.460554631835e-03,1.800000000000e+00
3.460564631835e-03,0.000000000000e+00
3.550745482997e-03,0.000000000000e+00
3.550755482997e-03,1.800000000000e+00
3.551745482997e-03,1.800000000000e+00
3.551755482997e-03,0.000000000000e+00
3.892235501381e-03,0.000000000000e+00
3.892245501381e-03,1.800000000000e+00
3.893235501381e-03,1.800000000000e+00
3.893245501381e-03,0.000000000000e+00
4.262739187998e-03,0.000000000000e+00
4.262749187998e-03,1.800000000000e+00
4.263739187998e-03,1.800000000000e+00
4.263749187998e-03,0.000000000000e+00
4.693484589312e-03,0.000000000000e+00
4.693494589312e-03,1.800000000000e+00
4.694484589312e-03,1.800000000000e+00
4.694494589312e-03,0.000000000000e+00
4.840305315077e-03,0.000000000000e+00
4.840315315077e-03,1.800000000000e+00
4.841305315077e-03,1.800000000000e+00
4.841315315077e-03,0.000000000000e+00
4.867028103230e-03,0.000000000000e+00
4.867038103230e-03,1.800000000000e+00
4.868028103230e-03,1.800000000000e+00
4.868038103230e-03,0.000000000000e+00
5.070645340761e-03,0.000000000000e+00
5.070655340761e-03,1.800000000000e+00
5.071645340761e-03,1.800000000000e+00
5.071655340761e-03,0.000000000000e+00
5.243030805765e-03,0.000000000000e+00
5.243040805765e-03,1.800000000000e+00
5.244030805765e-03,1.800000000000e+00
5.244040805765e-03,0.000000000000e+00
5.364117574191e-03,0.000000000000e+00
5.364127574191e-03,1.800000000000e+00
5.365117574191e-03,1.800000000000e+00
5.365127574191e-03,0.000000000000e+00
5.505565823523e-03,0.000000000000e+00
5.505575823523e-03,1.800000000000e+00
5.506565823523e-03,1.800000000000e+00
5.506575823523e-03,0.000000000000e+00
5.754667010831e-03,0.000000000000e+00
5.754677010831e-03,1.800000000000e+00
5.755667010831e-03,1.800000000000e+00
5.755677010831e-03,0.000000000000e+00
5.765619577551e-03,0.000000000000e+00
5.765629577551e-03,1.800000000000e+00
5.766619577551e-03,1.800000000000e+00
5.766629577551e-03,0.000000000000e+00
5.809268969502e-03,0.000000000000e+00
5.809278969502e-03,1.800000000000e+00
5.810268969502e-03,1.800000000000e+00
5.810278969502e-03,0.000000000000e+00
6.211613915181e-03,0.000000000000e+00
6.211623915181e-03,1.800000000000e+00
6.212613915181e-03,1.800000000000e+00
6.212623915181e-03,0.000000000000e+00
6.502616249133e-03,0.000000000000e+00
6.502626249133e-03,1.800000000000e+00
6.503616249133e-03,1.800000000000e+00
6.503626249133e-03,0.000000000000e+00
6.795257053269e-03,0.000000000000e+00
6.795267053269e-03,1.800000000000e+00
6.796257053269e-03,1.800000000000e+00
6.796267053269e-03,0.000000000000e+00
7.316020306449e-03,0.000000000000e+00
7.316030306449e-03,1.800000000000e+00
7.317020306449e-03,1.800000000000e+00
7.317030306449e-03,0.000000000000e+00
