# requested_mean_frequency_hz,9
# realised_mean_frequency_hz,9
# spike_count,9
# total_time_s,1
# pulse_height_v,1.8
# pulse_width_s,0.0001
time_s,voltage_v
0.000000000000e+00,0.000000000000e+00
5.109517862876e-02,0.000000000000e+00
5.109518862876e-02,1.800000000000e+00
5.119517862876e-02,1.800000000000e+00
5.119518862876e-02,0.000000000000e+00
3.020775506779e-01,0.000000000000e+00
3.020775606779e-01,1.800000000000e+00
3.021775506779e-01,1.800000000000e+00
3.021775606779e-01,0.000000000000e+00
3.275642276353e-01,0.000000000000e+00
3.275642376353e-01,1.800000000000e+00
3.276642276353e-01,1.800000000000e+00
3.276642376353e-01,0.000000000000e+00
5.354664804955e-01,0.000000000000e+00
5.354664904955e-01,1.800000000000e+00
5.355664804955e-01,1.800000000000e+00
5.355664904955e-01,0.000000000000e+00
6.808601427291e-01,0.000000000000e+00
6.808601527291e-01,1.800000000000e+00
6.809601427291e-01,1.800000000000e+00
6.809601527291e-01,0.000000000000e+00
6.879029014877e-01,0.000000000000e+00
6.879029114877e-01,1.800000000000e+00
6.880029014877e-01,1.800000000000e+00
6.880029114877e-01,0.000000000000e+00
8.851725387881e-01,0.000000000000e+00
8.851725487881e-01,1.800000000000e+00
8.852725387881e-01,1.800000000000e+00
8.852725487881e-01,0.000000000000e+00
9.713306233274e-01,0.000000000000e+00
9.713306333274e-01,1.800000000000e+00
9.714306233274e-01,1.800000000000e+00
9.714306333274e-01,0.000000000000e+00
9.766835238088e-01,0.000000000000e+00
9.766835338088e-01,1.800000000000e+00
9.767835238088e-01,1.800000000000e+00
9.767835338088e-01,0.000000000000e+00
1.000000000000e+00,0.000000000000e+00
