time_s,voltage_v
0.000000000000e+00,0.000000000000e+00
4.913079704958e-05,0.000000000000e+00
4.914079704958e-05,1.800000000000e+00
5.013079704958e-05,1.800000000000e+00
5.014079704958e-05,0.000000000000e+00
1.545278416232e-04,0.000000000000e+00
1.545378416232e-04,1.800000000000e+00
1.555278416232e-04,1.800000000000e+00
1.555378416232e-04,0.000000000000e+00
2.064947484369e-04,0.000000000000e+00
2.065047484369e-04,1.800000000000e+00
2.074947484369e-04,1.800000000000e+00
2.075047484369e-04,0.000000000000e+00
5.170437232973e-04,0.000000000000e+00
5.170537232973e-04,1.800000000000e+00
5.180437232973e-04,1.800000000000e+00
5.180537232973e-04,0.000000000000e+00
7.577248209240e-04,0.000000000000e+00
7.577348209240e-04,1.800000000000e+00
7.587248209240e-04,1.800000000000e+00
7.587348209240e-04,0.000000000000e+00
1.187023581458e-03,0.000000000000e+00
1.187033581458e-03,1.800000000000e+00
1.188023581458e-03,1.800000000000e+00
1.188033581458e-03,0.000000000000e+00
1.442680648067e-03,0.000000000000e+00
1.442690648067e-03,1.800000000000e+00
1.443680648067e-03,1.800000000000e+00
1.443690648067e-03,0.000000000000e+00
1.552744065743e-03,0.000000000000e+00
1.552754065743e-03,1.800000000000e+00
1.553744065743e-03,1.800000000000e+00
1.553754065743e-03,0.000000000000e+00
1.745388103608e-03,0.000000000000e+00
1.745398103608e-03,1.800000000000e+00
1.746388103608e-03,1.800000000000e+00
1.746398103608e-03,0.000000000000e+00
2.171423451977e-03,0.000000000000e+00
2.171433451977e-03,1.800000000000e+00
2.172423451977e-03,1.800000000000e+00
2.172433451977e-03,0.000000000000e+00
2.206390877256e-03,0.000000000000e+00
2.206400877256e-03,1.800000000000e+00
2.207390877256e-03,1.800000000000e+00
2.207400877256e-03,0.000000000000e+00
2.260309144620e-03,0.000000000000e+00
2.260319144620e-03,1.800000000000e+00
2.261309144620e-03,1.800000000000e+00
2.261319144620e-03,0.000000000000e+00
3.010519590459e-03,0.000000000000e+00
3.010529590459e-03,1.800000000000e+00
3.011519590459e-03,1.800000000000e+00
3.011529590459e-03,0.000000000000e+00
3.065941564928e-03,0.000000000000e+00
3.065951564928e-03,1.800000000000e+00
3.066941564928e-03,1.800000000000e+00
3.066951564928e-03,0.000000000000e+00
3.266880605725e-03,0.000000000000e+00
3.266890605725e-03,1.800000000000e+00
3.267880605725e-03,1.800000000000e+00
3.267890605725e-03,0.000000000000e+00
3.361022219309e-03,0.000000000000e+00
3.361032219309e-03,1.800000000000e+00
3.362022219309e-03,1.800000000000e+00
3.362032219309e-03,0.000000000000e+00
3.382312245083e-03,0.000000000000e+00
3.382322245083e-03,1.800000000000e+00
3.383312245083e-03,1.800000000000e+00
3.383322245083e-03,0.000000000000e+00
3.597608833224e-03,0.000000000000e+00
